video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/992_980,992_980,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,992
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/175_159,175_159,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,175
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/175_159,175_159,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,175
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/035_036,035_036,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,035
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/035_036,035_036,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,035
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/878_866,878_866,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,878
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/878_866,878_866,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,878
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/878_866,878_866,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,878
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/657_644,657_644,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,657
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/657_644,657_644,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,657
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/644_657,644_657,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,644
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/644_657,644_657,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,644
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/945_044,945_044,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,945
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/945_044,945_044,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,945
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/945_044,945_044,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,945
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/716_712,716_712,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,716
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/716_712,716_712,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,716
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/716_712,716_712,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,716
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/994_986,994_986,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,994
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/284_263,284_263,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,284
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/284_263,284_263,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,284
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/036_035,036_035,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,036
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/648_654,648_654,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,648
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/648_654,648_654,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,648
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/720_672,720_672,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,720
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/720_672,720_672,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,720
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/830_828,830_828,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,830
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/830_828,830_828,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,830
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/917_924,917_924,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,917
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/917_924,917_924,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,917
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/134_192,134_192,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,134
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/392_339,392_339,1200.png,1220.png,1240.png,1260.png,1280.png,1300.png,1320.png,1340.png,1360.png,1380.png,1,392
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/866_878,866_878,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,866
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/866_878,866_878,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,866
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/241_210,241_210,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,241
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/943_942,943_942,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,943
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/943_942,943_942,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,943
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/252_266,252_266,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,252
FF_data20/fake/manipulated_sequences/Deepfakes/c40/images/252_266,252_266,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,252
FF_data20/DFD_real/original_sequences/actors/c40/images/01__kitchen_pan,01__kitchen_pan,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,01__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/01__kitchen_pan,01__kitchen_pan,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,01__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,18__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,18__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,18__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/18__outside_talking_pan_laughing,18__outside_talking_pan_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,18__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/23__exit_phone_room,23__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,23__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/23__exit_phone_room,23__exit_phone_room,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,23__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/23__exit_phone_room,23__exit_phone_room,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,23__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,1201.png,1221.png,1241.png,1261.png,1281.png,1301.png,1321.png,1341.png,1361.png,1381.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/20__talking_angry_couch,20__talking_angry_couch,1401.png,1421.png,1441.png,1461.png,1481.png,1501.png,1521.png,1541.png,1561.png,1581.png,0,20__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/21__walking_down_street_outside_angry,21__walking_down_street_outside_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,21__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/21__walking_down_street_outside_angry,21__walking_down_street_outside_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,21__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/21__walking_down_street_outside_angry,21__walking_down_street_outside_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,21__walking_down_street_outside_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,15__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,15__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,15__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,15__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,15__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/15__talking_angry_couch,15__talking_angry_couch,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,15__talking_angry_couch
FF_data20/DFD_real/original_sequences/actors/c40/images/19__outside_talking_pan_laughing,19__outside_talking_pan_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,19__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/19__outside_talking_pan_laughing,19__outside_talking_pan_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,19__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/19__outside_talking_pan_laughing,19__outside_talking_pan_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,19__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/28__exit_phone_room,28__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,28__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/28__exit_phone_room,28__exit_phone_room,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,28__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_pan_laughing,01__outside_talking_pan_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,01__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_pan_laughing,01__outside_talking_pan_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,01__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_pan_laughing,01__outside_talking_pan_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,01__outside_talking_pan_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/09__walk_down_hall_angry,09__walk_down_hall_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,09__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/09__walk_down_hall_angry,09__walk_down_hall_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,09__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/18__kitchen_pan,18__kitchen_pan,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,18__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/18__kitchen_pan,18__kitchen_pan,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,18__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/18__kitchen_pan,18__kitchen_pan,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,18__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/18__kitchen_pan,18__kitchen_pan,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,18__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/11__talking_against_wall,11__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,11__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/11__talking_against_wall,11__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,11__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/11__talking_against_wall,11__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,11__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/11__talking_against_wall,11__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,11__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/02__exit_phone_room,02__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,02__exit_phone_room
FF_data20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,08__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,08__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,08__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,08__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,08__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,26__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,26__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,26__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,26__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,26__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,26__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,02__walking_and_outside_surprised
FF_data20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,02__walking_and_outside_surprised
FF_data20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,02__walking_and_outside_surprised
FF_data20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,02__walking_and_outside_surprised
FF_data20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,02__walking_and_outside_surprised
FF_data20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,13__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,13__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,13__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,13__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,13__podium_speech_happy
FF_data20/DFD_real/original_sequences/actors/c40/images/23__walk_down_hall_angry,23__walk_down_hall_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,23__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/23__walk_down_hall_angry,23__walk_down_hall_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,23__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/23__walk_down_hall_angry,23__walk_down_hall_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,23__walk_down_hall_angry
FF_data20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,06__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,06__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,06__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,06__outside_talking_still_laughing
FF_data20/DFD_real/original_sequences/actors/c40/images/27__kitchen_pan,27__kitchen_pan,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,27__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/27__kitchen_pan,27__kitchen_pan,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,27__kitchen_pan
FF_data20/DFD_real/original_sequences/actors/c40/images/10__talking_against_wall,10__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,10__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/10__talking_against_wall,10__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,10__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/10__talking_against_wall,10__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,10__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/10__talking_against_wall,10__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,10__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/10__talking_against_wall,10__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,10__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,05__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,05__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,05__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,05__kitchen_still
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_against_wall,07__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,07__talking_against_wall
FF_data20/DFD_real/original_sequences/actors/c40/images/07__talking_against_wall,07__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,07__talking_against_wall
