video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__outside_talking_still_laughing,05__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,05__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__outside_talking_still_laughing,05__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,05__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__outside_talking_still_laughing,05__outside_talking_still_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,05__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,09__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,09__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,09__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/09__outside_talking_pan_laughing,09__outside_talking_pan_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,09__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/02__exit_phone_room,02__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,02__exit_phone_room
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/21__podium_speech_happy,21__podium_speech_happy,1201.png,1221.png,1241.png,1261.png,1281.png,1301.png,1321.png,1341.png,1361.png,1381.png,0,21__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_pan_laughing,03__outside_talking_pan_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,03__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_pan_laughing,03__outside_talking_pan_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,03__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_pan_laughing,03__outside_talking_pan_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,03__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,08__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,08__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,08__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,08__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__podium_speech_happy,08__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,08__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,19__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,19__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,19__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/19__kitchen_pan,19__kitchen_pan,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,19__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,26__talking_against_wall
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,26__talking_against_wall
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,26__talking_against_wall
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,26__talking_against_wall
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,26__talking_against_wall
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/26__talking_against_wall,26__talking_against_wall,1001.png,1021.png,1041.png,1061.png,1081.png,1101.png,1121.png,1141.png,1161.png,1181.png,0,26__talking_against_wall
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__outside_talking_pan_laughing,08__outside_talking_pan_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,08__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__outside_talking_pan_laughing,08__outside_talking_pan_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,08__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/08__outside_talking_pan_laughing,08__outside_talking_pan_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,08__outside_talking_pan_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,06__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,06__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,06__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__hugging_happy,06__hugging_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,06__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,04__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,04__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,04__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/04__podium_speech_happy,04__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,04__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,02__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,02__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,02__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,02__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/02__walking_and_outside_surprised,02__walking_and_outside_surprised,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,02__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,13__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,13__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,13__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,13__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/13__podium_speech_happy,13__podium_speech_happy,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,13__podium_speech_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/23__walk_down_hall_angry,23__walk_down_hall_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,23__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/23__walk_down_hall_angry,23__walk_down_hall_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,23__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/23__walk_down_hall_angry,23__walk_down_hall_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,23__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__outside_talking_still_laughing,06__outside_talking_still_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,06__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,06__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,06__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,06__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,06__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/06__walking_and_outside_surprised,06__walking_and_outside_surprised,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,06__walking_and_outside_surprised
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/27__kitchen_pan,27__kitchen_pan,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,27__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/27__kitchen_pan,27__kitchen_pan,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,27__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_still_laughing,01__outside_talking_still_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,01__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_still_laughing,01__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,01__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_still_laughing,01__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,01__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/01__outside_talking_still_laughing,01__outside_talking_still_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,01__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,10__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,10__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,10__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/10__kitchen_still,10__kitchen_still,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,10__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/27__walk_down_hall_angry,27__walk_down_hall_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,27__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/27__walk_down_hall_angry,27__walk_down_hall_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,27__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_outside_cafe_disgusted,05__walking_outside_cafe_disgusted,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,05__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_outside_cafe_disgusted,05__walking_outside_cafe_disgusted,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,05__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_outside_cafe_disgusted,05__walking_outside_cafe_disgusted,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,05__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/17__outside_talking_still_laughing,17__outside_talking_still_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,17__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/17__outside_talking_still_laughing,17__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,17__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/17__outside_talking_still_laughing,17__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,17__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__hugging_happy,05__hugging_happy,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,05__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__hugging_happy,05__hugging_happy,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,05__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__hugging_happy,05__hugging_happy,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,05__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__hugging_happy,05__hugging_happy,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,05__hugging_happy
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__walking_down_street_outside_angry,05__walking_down_street_outside_angry,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,05__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__walk_down_hall_angry,03__walk_down_hall_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,03__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__walk_down_hall_angry,03__walk_down_hall_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,03__walk_down_hall_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/18__exit_phone_room,18__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,18__exit_phone_room
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/18__exit_phone_room,18__exit_phone_room,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,18__exit_phone_room
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__kitchen_pan,11__kitchen_pan,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,11__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__kitchen_pan,11__kitchen_pan,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,11__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__kitchen_pan,11__kitchen_pan,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,11__kitchen_pan
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/07__walking_outside_cafe_disgusted,07__walking_outside_cafe_disgusted,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,07__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/07__walking_outside_cafe_disgusted,07__walking_outside_cafe_disgusted,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,07__walking_outside_cafe_disgusted
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/16__exit_phone_room,16__exit_phone_room,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,16__exit_phone_room
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/16__exit_phone_room,16__exit_phone_room,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,16__exit_phone_room
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_still_laughing,03__outside_talking_still_laughing,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,03__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_still_laughing,03__outside_talking_still_laughing,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,03__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_still_laughing,03__outside_talking_still_laughing,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,03__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/03__outside_talking_still_laughing,03__outside_talking_still_laughing,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,03__outside_talking_still_laughing
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,05__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,05__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,05__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/05__kitchen_still,05__kitchen_still,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,05__kitchen_still
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0001.png,0021.png,0041.png,0061.png,0081.png,0101.png,0121.png,0141.png,0161.png,0181.png,0,11__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0201.png,0221.png,0241.png,0261.png,0281.png,0301.png,0321.png,0341.png,0361.png,0381.png,0,11__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0401.png,0421.png,0441.png,0461.png,0481.png,0501.png,0521.png,0541.png,0561.png,0581.png,0,11__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0601.png,0621.png,0641.png,0661.png,0681.png,0701.png,0721.png,0741.png,0761.png,0781.png,0,11__walking_down_street_outside_angry
FF_data_200v_s20/DFD_real/original_sequences/actors/c40/images/11__walking_down_street_outside_angry,11__walking_down_street_outside_angry,0801.png,0821.png,0841.png,0861.png,0881.png,0901.png,0921.png,0941.png,0961.png,0981.png,0,11__walking_down_street_outside_angry
